agency,source_file,grant_id,grant_id_core,status,status_bucket,currently_disrupted,organization_name,organization_name_display,organization_state,organization_city,organization_type,project_title,project_abstract,is_pass_through_or_grantmaker,pass_through_keyword_match,start_date,original_end_date,termination_date,reinstatement_date,award_value,award_outlaid,award_remaining,remaining_field,source_url,detail_url,likely_higher_ed,matched_unitid,tracker_institution_name,tracker_city,tracker_state,tracker_control_label,tracker_category,match_method,in_financial_tracker
epa,epa_terminations.csv,84093901,84093901,❌ Terminated,currently_disrupted,TRUE,OPPORTUNITY FINANCE NETWORK,Opportunity Finance Network,Pennsylvania,Philadelphia,Not for Profit,GGRF CCIA: Community Lenders CLIMB: Clean Lending Investment MoBilization,"DESCRIPTION:THIS AGREEMENT PROVIDES FUNDING UNDER THE INFLATION REDUCTION ACT (IRA) TO OPPORTUNITY FINANCE NETWORK (OFN). THE RECIPIENT WILL PROVIDE FUNDING AND TECHNICAL ASSISTANCE TO COMMUNITY LENDERS WHO WILL IN TURN FINANCE CLEAN TECHNOLOGY DEPLOYMENT IN LOW-INCOME AND DISADVANTAGED COMMUNITIES WHILE SIMULTANEOUSLY BUILDING THE CAPACITY OF THE COMMUNITY LENDERS TO DRAW ON THAT CAPITAL TO CATALYZE DEPLOYMENT OF PROJECTS IN COMMUNITIES ACROSS THE COUNTRYMDASH;ESPECIALLY IN COMMUNITIES THAT HAVE LONG FACED BARRIERS ACCESSING CAPITAL AND THAT MOST NEED THE BENEFITS OF CLEAN TECHNOLOGY PROJECTS. SPECIFICALLY, THE RECIPIENT'S COMMUNITY LENDERS CLIMB: CLEAN LENDING INVESTMENT MOBILIZATION (CLIMB) PROGRAM WILL PUT MISSION-DRIVEN COMMUNITY LENDERS AT THE FOREFRONT OF MARKET TRANSFORMATION FOR CLEAN FINANCE IN LOW-INCOME AND DISADVANTAGED COMMUNITIES. OFN WILL LEVERAGE ITS DEEP EXPERIENCE AS A HUB NONPROFIT TO PROVIDE A COMPREHENSIVE FINANCIAL AND TECHNICAL PACKAGE TO ITS MEMBERS, SO THEY CAN COMBAT CLIMATE CHANGE, IMPROVE EQUITY, AND DELIVER BENEFITS TO THEIR COMMUNITIES.
ACTIVITIES:THE ACTIVITIES INCLUDE LEVERAGING CCIA FUNDING TO PROVIDE CAPITALIZATION FUNDING AND TECHNICAL ASSISTANCE (TA) SUBAWARDS TO MISSION-DRIVEN COMMUNITY LENDERS TO BUILD THEIR CAPACITY TO INVEST AND REINVEST IN PROJECTS, ACTIVITIES, AND TECHNOLOGIES THAT REDUCE EMISSIONS OF GREENHOUSE GASES AND OTHER AIR POLLUTANTS. OFN DESIGNED ITS CLIMB INVESTMENT STRATEGY TO TRANSFORM CLEAN FINANCING MARKETS AND IMPROVE HEALTH AND ECONOMIC OUTCOMES IN LOW-INCOME AND DISADVANTAGED COMMUNITIES BY GROWING MEMBERS' CLEAN FINANCING CAPACITY WITH A THOUGHTFUL PASS-THROUGH STRATEGY AND CURATED TA SERVICES. OFN WILL EFFECTIVELY AND EQUITABLY ANALYZE CAPITALIZATION FUNDING AND TA SUBAWARD APPLICATIONS USING ITS CLIMATE LENDING INVESTMENT MOBILIZATION ASSESSMENT TOOL (CLIMAT).
SUBRECIPIENT:THE RECIPIENT WILL PROVIDE CAPITALIZATION FUNDING AND TECHNICAL ASSISTANCE (TA) SUBAWARDS TO MISSION-DRIVEN COMMUNITY LENDERS, WHICH WILL BE USED TO SUPPORT THEIR MATURATION AND MARKET TRANSFORMATION WITH THE PIPELINES AND CAPACITY TO DEPLOY CCIA FUNDING AND PRIVATE CAPITAL TO ELIGIBLE PROJECTS BENEFITTING LOW-INCOME AND DISADVANTAGED COMMUNITIES, INCLUDING HOUSEHOLDS AND BUSINESSES, IN BOTH THE SHORT- AND LONG-TERM. SPECIFICALLY, OPPORTUNITY FINANCE NETWORK WILL REACH AND GROW ITS NETWORK OF MORE THAN 400 MISSION-DRIVEN COMMUNITY LENDERS, WHO IN TURN, VIA SUBAWARDS, WILL FINANCE CLEAN ENERGY PROJECTS SPANNING DISTRIBUTED ENERGY GENERATION AND STORAGE (E.G., COMMUNITY SOLAR/WIND, RESIDENTIAL ROOFTOP SOLAR), NET-ZERO EMISSIONS BUILDINGS (E.G., SINGLE AND MULTI-FAMILY RESIDENTIAL, COMMUNITY LOCATIONS, COMMERCIAL, MUNICIPAL), AND ZERO EMISSIONS TRANSPORTATION (E.G., ZERO EMISSIONS VEHICLES, CHARGING STATIONS) IN LOW-INCOME AND DISADVANTAGED COMMUNITIES, THEREBY ENABLING THEM TO BENEFIT FROM ENHANCED AIR QUALITY, BOOSTED PROPERTY VALUES, THRIVING DIVERSE SMALL BUSINESSES, WEALTH-BUILDING OPPORTUNITIES IN THE CLEAN ENERGY ECONOMY, AND CLEAN ENERGY JOBS.OUTCOMES:THE ANTICIPATED DELIVERABLES INCLUDE CAPITALIZATION FUNDING AND TECHNICAL ASSISTANCE (TA) SUBAWARDS TO MISSION-DRIVEN COMMUNITY LENDERS, WITH 100% OF CCIA GRANT FUNDS DEPLOYED FOR THE PURPOSES OF PROVIDING FINANCIAL AND TECHNICAL ASSISTANCE SERVING LOW-INCOME AND DISADVANTAGED COMMUNITIES. 

THE EXPECTED OUTCOMES SPAN ALL THREE PROGRAM OBJECTIVES AND INCLUDE REDUCED OR AVOIDED GREENHOUSE GAS EMISSIONS AND OTHER AIR POLLUTANTS, ENHANCED HEALTH AND ECONOMIC OUTCOMES (E.G., AIR QUALITY, HOUSEHOLD WEALTH, FINANCIAL SAVINGS, ENERGY SAVINGS, BUSINESS DEVELOPMENT, JOB CREATION, TRAINING AND DEVELOPMENT) FOR THE LOW-INCOME AND DISADVANTAGED COMMUNITIES MOST AFFECTED BY CLIMATE CHANGE, AND A REVOLUTIONIZED APPROACH TO CLEAN FINANCING VIA CAPITALIZATION FUNDING AND TA SUBAWARDS TO MISSION-DRIVEN COMMUNITY LENDERS AND THE MOBILIZATION OF PRIVATE CAPITAL. THE INTENDED BENEFICIARIES INCLUDE LOW-INCOME AND DISADVANTAGED COMMUNITIES, INCLUDING HOUSEHOLD",TRUE,pass-through,2024-04-01,2030-06-30,2025-03-11,,2290000000,2290000000,2290000000,award_remaining,https://www.usaspending.gov/award/ASST_NON_84093901_068/,https://enviro.epa.gov/envirofacts/nggs/report?grantId=84093901,FALSE,,,,,,,unmatched,FALSE
epa,epa_terminations.csv,84094401,84094401,❌ Terminated,currently_disrupted,TRUE,APPALACHIAN COMMUNITY CAPITAL CORPORATION,Appalachian Community Capital Corporation,Virginia,Christiansburg,Not for Profit,"GGRF CCIA: Green Bank for Appalachia, Energy Communities, and Underserved Rural America","DESCRIPTION:THIS AGREEMENT PROVIDES FUNDING UNDER THE INFLATION REDUCTION ACT (IRA) TO APPALACHIAN COMMUNITY CAPITAL CORPORATION. THE RECIPIENT WILL UTILIZE THE FUNDING TO REDUCE EMISSIONS OF GREENHOUSE GASES AND OTHER AIR POLLUTANTS; DELIVER BENEFITS OF GREENHOUSE GAS- AND AIR POLLUTION-REDUCING PROJECTS TO AMERICAN COMMUNITIES, PARTICULARLY LOW-INCOME AND DISADVANTAGED COMMUNITIES; AND MOBILIZE FINANCING AND PRIVATE CAPITAL TO STIMULATE ADDITIONAL DEPLOYMENT OF GREENHOUSE GAS- AND AIR POLLUTION-REDUCING PROJECTS. SPECIFICALLY, THE RECIPIENT WILL FUND CLEAN ENERGY INVESTMENTS CONSISTING OF MANY PROJECTS ACROSS DISTRIBUTED RENEWABLE ENERGY GENERATION AND STORAGE, NET-ZERO EMISSIONS BUILDING CONSTRUCTION AND RENOVATION, AND ZERO EMISSION VEHICLES. IN ADDITION, THE RECIPIENT WILL UNDERTAKE ROBUST COMMUNITY ENGAGEMENT AND WORKFORCE DEVELOPMENT. THE BENEFITS FROM THESE ACTIVITIES INCLUDE LEVERAGING LARGE AMOUNTS OF PRIVATE CAPITAL IN APPALACHIA, RURAL AMERICA, AND OTHER LOW-INCOME AND DISADVANTAGED COMMUNITIES, MARKET TRANSFORMATION BENEFITS ALLOWING FOR GREATER ACCESS TO CAPITAL, BETTER HEALTH OUTCOMES FOR AMERICANS, AND MUCH NEEDED JOB CREATION.
ACTIVITIES:THE ACTIVITIES INCLUDE FUNDING CLEAN ENERGY PROJECTS THROUGH COMMUNITY LENDERS. THE TYPE OF PROJECTS INCLUDE DISTRIBUTED RENEWABLE ENERGY GENERATION, NET-ZERO EMISSIONS BUILDING CONSTRUCTION AND RENOVATION, AND ZERO EMISSION VEHICLES. COMMUNITY ENGAGEMENT AND WORKFORCE DEVELOPMENT THROUGH TECHNICAL ASSISTANCE PASS-THROUGH GRANTS WILL ALSO BE A LARGE PART OF THE AWARD.SUBRECIPIENT:THE SUBAWARD WILL BE AWARDED TO GREEN BANK FOR RURAL AMERICA, A SUBSIDIARY OF APPALACHIAN COMMUNITY CAPITAL. THE GREEN BANK FOR RURAL AMERICA WILL BE CARRYING OUT THE ACTIVITIES LISTED IN PREVIOUS SECTIONS WHILE APPALACHIAN COMMUNITY CAPITAL WILL ACT IN AN ADMINISTRATIVE AND STEERING CAPACITY. THOSE ACTIVITIES, TO REITERATE, INCLUDE FUNDING CLEAN ENERGY PROJECTS THROUGH COMMUNITY LENDERS. THE TYPE OF PROJECTS INCLUDE DISTRIBUTED RENEWABLE ENERGY GENERATION, NET-ZERO EMISSIONS BUILDING CONSTRUCTION AND RENOVATION, AND ZERO EMISSION VEHICLES. COMMUNITY ENGAGEMENT AND WORKFORCE DEVELOPMENT THROUGH TECHNICAL ASSISTANCE PASS-THROUGH GRANTS WILL ALSO BE A LARGE PART OF THE AWARD.OUTCOMES:THE ANTICIPATED DELIVERABLES INCLUDE FINANCED CLEAN ENERGY-RELATED PROJECTS, COMMUNITY ENGAGEMENT SERVICES (INCLUDING PUBLIC AND PRIVATE CAPITAL), AND WORKFORCE DEVELOPMENT SERVICES (INCLUDING PUBLIC AND PRIVATE CAPITAL).

THE EXPECTED OUTCOMES INCLUDE GREENHOUSE GAS AND OTHER POLLUTANT REDUCTION, LARGE AMOUNTS OF PRIVATE CAPITAL MOBILIZED, MANY NEW JOBS CREATED, JOB TRAINING SERVICES, AND A LARGE NETWORK OF COMMUNITY LENDERS SUPPORTED THROUGH THE AWARD. THESE OUTCOMES ARE PROJECTED TO CONTINUE AFTER THE AWARD PERIOD.

THE INTENDED BENEFICIARIES INCLUDE APPALACHIAN COMMUNITIES, RURAL AND LOW-INCOME AND DISADVANTAGED COMMUNITIES NATION-WIDE, BUSINESS OWNERS, HOMEOWNERS, AND BENEFICIARIES OF AFFORDABLE HOUSING. A REDUCTION IN ENERGY BURDEN AND GREENHOUSE GASES WILL BENEFIT THE AMERICAN PUBLIC AT LARGE.",TRUE,pass-through,2024-04-01,2030-03-31,2025-03-11,,500000000,500000000,500000000,award_remaining,https://www.usaspending.gov/award/ASST_NON_84094401_068/,https://enviro.epa.gov/envirofacts/nggs/report?grantId=84094401,FALSE,,,,,,,unmatched,FALSE
epa,epa_terminations.csv,84084201,84084201,❌ Terminated,currently_disrupted,TRUE,RESEARCH TRIANGLE INSTITUTE,Research Triangle Institute,North Carolina,Research Triangle Park,,Grant to Research Triangle Institute,"DESCRIPTION:RESEARCH TRIANGLE INSTITUTE (RTI) WILL UTILIZE THE SUBSEQUENT AWARD TOTALING $95,000,000 IN EJ TCGM FUNDING TO SERVE AS ONE OF ELEVEN GRANTMAKER ORGANIZATIONS THAT ARE CHARGED WITH IMPLEMENTING THE PROGRAM. RTI WILL SERVE IN THE CAPACITY OF A NATIONAL GRANTMAKER (CENTRAL REGIONS) AS WELL AS THE PROVISION OF DIRECT ASSISTANCE TO REGIONS 4 AND REGION 7.  RTI WILL IMPLEMENT AND DEPLOY FEDERAL FINANCIAL ASSISTANCE TO INSTILL RESILIENCE TO UNDERSERVED COMMUNITIES INCLUSIVE OF REGIONS 4, 5, 6 AND 7.

THIS FUNDING IS THE LATTER HALF OF THE BIFURCATED AWARD THAT WILL BE USED FOR PASSTHROUGH GRANTMAKING ACTIVITIES AUTHORIZED UNDER CAA 138(B). THE RTI NATIONAL GRANTMAKER (CENTRAL REGIONS) WILL BE FUNDED BY THE INFLATION REDUCTION ACT (IRA) APPROPRIATIONS AT THE LEVEL TOTALING $120 MILLION AND DIVIDED INTO TWO AWARDS. THE INITIAL AWARD OF $25 MILLION WAS MADE IN AUGUST 2024 AND THE SUBSEQUENT AWARD OF $95 MILLION IS SLATED FOR DECEMBER 2024. THE BIFURCATED AWARD IS SOURCED FROM THE SAME FUNDING BUT WILL MAINTAIN SEPARATE BUT OVERLAPPING TIMELINES TO MEET THE OVERALL COMPONENTS OF THE AWARD. THE SUBSEQUENT AWARD INCLUDES AWARD COMPETITION, SELECTION AND DISTRIBUTION OF FUNDS, CAPACITY BUILDING AND TECHNICAL ASSISTANCE FOR REGIONAL GRANTMAKERS AND SUBRECIPIENTS, PARTICIPATORY GOVERNANCE AND OUTREACH EFFORTS THAT WILL SUPPORT THE REGIONAL GRANTMAKERS IN 4,5,6, AND 7 AS WELL AS ADDRESSING COVERAGE GAPS THAT THEY MAY HAVE DIFFICULTY REACHING. GAPS INCLUDE, BUT IS NOT LIMITED TO, REMOTE AND/OR RURAL AREAS OF THE U.S. TERRITORIES AND PARTS OF THE CONTIGUOUS UNITED STATES. 

OEJECR HAS ALSO PROVIDED ADDITIONAL WITHIN-SCOPE SUPPLEMENTAL FUNDING FOR EACH GRANTMAKER TO ADDRESS  QUALITY ASSURANCE (QA), HUMAN SUBJECTS REVIEW (HSR), AS WELL AS PROVIDE FUNDING FOR ADDITIONAL MEANINGFUL OUTREACH AND GAP FILLING TO REMOTE, RURAL AND HARD-TO-REACH AREAS OF THE COUNTRY, AND TERRITORIES THAT MUST BE ADJUSTED DUE TO ELEVATED TRAVEL COSTS. SUPPLEMENTAL FUNDS TOTAL  $20M OF THE $95 MILLION AND WILL BE USED TO SUPPORT THE SUCCESSFUL DISTRIBUTION AND COMPLETION PROJECTS FUNDED UNDER THE SUBAWARDS.
IT SHOULD BE NOTED THAT THE INITIAL AWARD ENABLED THE GRANTMAKER TO PERFORM THE TASKS NEEDED TO PLAN AND IMPLEMENT PROPOSED PARTICIPATORY GOVERNANCE, OUTREACH, AND SYSTEM MOBILIZATION EFFORTS THAT ESTABLISHED THE CRITERIA FOR THE COLLECTION, REVIEW, SELECTION, AND DISTRIBUTION OF THE EJ THRIVING COMMUNITIES SUBAWARDS. THE PASS-THROUGH MODEL DEVELOPED BY EPA IS CENTRAL TO THE NEW APPROACH, AS IT  ALLOWS THE GRANTMAKERS TO DISTRIBUTE SMALLER SUBAWARDS TO COMMUNITY-BASED ORGANIZATIONS (CBOS) MORE EFFICIENTLY THAN THE TRADITIONAL FEDERAL GRANTS PROCESS. THIS MODEL WILL ENDEAVOR TO ENSURE THAT UNDERSERVED COMMUNITIES CAN ACCESS FUNDS MORE QUICKLY AND WITH FEWER ADMINISTRATIVE BURDENS. THE WORK PREVIOUSLY CONDUCTED UNDER THE ENVIRONMENTAL JUSTICE SMALL GRANTS PROGRAM WILL BE MANAGED BY GRANTMAKERS WHILE ALLOWING EPA TO FOCUS ON ASSESSMENT, PLANNING, AND PROJECT DEVELOPMENT.

RTI HAS EXTENSIVE EXPERIENCE IN GRANTMAKING AND PROVIDING TECHNICAL SUPPORT FOR EQUITY-CENTERED APPROACHES THAT BUILD COLLABORATIVE ENVIRONMENTALLY BASED OUTCOMES AND WILL ENDEAVOR TO ENSURE THAT EPA FUNDS UNDER THE THRIVING COMMUNITY GRANTMAKER PROGRAM ARE MANAGED AND DISTRIBUTED TO COMMUNITIES THAT ARE MOST IN NEED OF ADDRESSING HEALTH AND ENVIRONMENTAL CHALLENGES. BY INCREASING FUNDING ACCESS AND REDUCING ADMINISTRATIVE BARRIERS, THE EPA AIMS TO EMPOWER DISADVANTAGED COMMUNITIES TO ADDRESS LONG-STANDING ENVIRONMENTAL JUSTICE CHALLENGES. THIS APPROACH ALIGNS WITH THE GOALS OF EXECUTIVE ORDERS 13985 AND 14008, WHICH PRIORITIZE EQUITABLE ACCESS TO FEDERAL RESOURCES AND EMPHASIZES THE NEED FOR INCLUSIVE DECISION-MAKING PROCESSES THAT ADVANCE ENVIRONMENTAL JUSTICE NATIONWIDE.   
ACTIVITIES:AS IT RELATES TO EPA REGION 4, RTI WILL PARTNER WITH THE SOUTHERN ENVIRONMENTAL LAW CENTER (SELC), NATIONAL CENTER FOR HEALTHY HOUSING, INTERNATIONAL CITY/COUNTY HOUSING, INTERNATIONAL CITY/COUNTY MAN",TRUE,regional grantmaker; pass-through,2025-01-01,2027-12-31,2025-04-30,,95000000,463222.4,94536777.6,award_remaining,https://www.usaspending.gov/award/ASST_NON_84084201_068/,,FALSE,,,,,,,unmatched,FALSE
epa,epa_terminations.csv,98T97502,98T97502,❌ Terminated,currently_disrupted,TRUE,"SOCIAL AND ENVIRONMENTAL ENTREPRENEURS (SEE), INC.","Social and Environmental Entrepreneurs (See), Inc.",California,Calabasas,,"Grant to Social and Environmental Entrepreneurs (See), Inc.","DESCRIPTION:THIS AGREEMENT PROVIDES FUNDING UNDER THE INFLATION REDUCTION ACT (IRA) TO SOCIAL AND ENVIRONMENTAL ENTREPRENEURS (S.E.E.), A REGIONAL GRANTMAKER. THE RECIPIENT WILL RECEIVE $42 MILLION IN IRA FUNDS FOR DISTRIBUTIONS OF TIER 1-3 SUBAWARDS, WHICH INCLUDES $2 MILLION FOR PROGRAMMATIC TRACKING#8239;AND FINAL REPORTING. S.E.E. WILL DISTRIBUTE SUBAWARDS AND GRANT PAYMENTS TO SUBGRANTEES IN ACCORDANCE WITH EPA REQUIREMENTS, ISSUE SUBAWARD AGREEMENTS IN A TIMELY MANNER AND ESTABLISH A CLEAR UNDERSTANDING OF POLICIES, INVOICING AND MONITORING ACTIVITIES FOR THE DURATION OF THE GRANT PROJECT PERIOD. S.E.E. WILL TRACK SUBAWARDS BY CONDUCTING REGULARLY SCHEDULED CHECK-INS WITH AWARDED SUBGRANTEES AND ENSURE ALL COSTS ARE ELIGIBLE AND ALLOWABLE. 

THIS AGREEMENT PROVIDES FULL FEDERAL FUNDING IN THE AMOUNT OF $42,000,000. REFER TO TERMS AND CONDITIONS.
ACTIVITIES:THE ACTIVITIES IN THE SUBSEQUENT AWARD INCLUDE MONTHLY APPLICATION REVIEW AND SELECTION BY S.E.E, STATUTORY PARTNERS, AND THE COMMUNITY ADVISORY PANEL, AS WELL AS TIMELY SUBAWARD DISTRIBUTION. IN ADDITION, S.E.E. WILL TRACK AND MANAGE 197 SUBAWARD AGREEMENTS.

THE ACTIVITIES THAT ARE ESSENTIAL TO FACILITATE AND MANAGE GRANTS DISTRIBUTION INCLUDE UTILIZING S.E.E.'S PROCESS FOR PROJECT MANAGEMENT TRACKING AND REPORTING, CONDUCTING MONTHLY MEETINGS WITH SUBGRANTEES, AND MONITOR SUBGRANTEE DRAWDOWNS TO ASSURE THAT DELIVERABLES ARE MET.

THE ANTICIPATED DATE FOR THE TIER 1-3 REQUEST FOR APPLICATIONS IS JANUARY 2025.

SUBRECIPIENT:THE SUBAWARD ACTIVITIES INCLUDE 197 SUBAWARDS FOR ASSESSMENT, PLANNING, AND PROJECT DEVELOPMENT PROJECTS. ADDITIONALLY, COMMUNITY FOUNDATION FOR SOUTHERN ARIZONA, INTERNATIONAL COMMUNITY FOUNDATION, LIBERTY HILL FOUNDATION, NATIVE AMERICANS IN PHILANTHROPY, AND RESOURCES LEGACY FUND WILL RECEIVE SUBAWARDS TO AID S.E.E. IN THE REVIEW, SELECTION, AND MANAGEMENT OF SUBGRANTEES.OUTCOMES:THE ANTICIPATED DELIVERABLES FOR THE SUBSEQUENT AWARD INCLUDE REVIEWING APPLICATIONS, CONDUCTING INTERVIEWS WITH FINALISTS, ISSUING 197 SUBAWARDS, AND CONDUCTING REGULAR MEETINGS WITH SUBGRANTEES. 

THE EXPECTED OUTCOMES INCLUDE A STREAMLINED ABILITY TO APPLY FOR FEDERAL FUNDS, INCREASED AMOUNT OF FEDERAL FUNDS TO UNDERSERVED COMMUNITIES, IMPROVED ENVIRONMENTAL AND PUBLIC HEALTH WITHIN REGION 9, AND THE CREATION OF A FRAMEWORK FOR COMMUNITY INPUT THAT WILL PROMOTE EQUITY FOR DISADVANTAGED COMMUNITIES. 

THE INTENDED BENEFICIARIES INCLUDE COMMUNITIES ACROSS EPA REGION 9 (AZ, CA, HI, NV, AMERICAN SAMOA, COMMONWEALTH OF THE NORTHERN MARIANA ISLANDS, GUAM, AND 148 TRIBES).",TRUE,regional grantmaker; subgrantee; subgrantees; subaward distribution,2025-01-06,2028-01-05,2025-05-01,,52000000,104629.92,51895370.08,award_remaining,https://www.usaspending.gov/award/ASST_NON_98T97502_068/,,FALSE,,,,,,,unmatched,FALSE
epa,epa_terminations.csv,96265602,96265602,❌ Terminated,currently_disrupted,TRUE,FORDHAM UNIVERSITY,Fordham University,New York,Bronx,,Grant to Fordham University,"DESCRIPTION:THIS AGREEMENT PROVIDES FUNDING UNDER THE INFLATION REDUCTION ACT TO FORDHAM UNIVERSITY TO SUPPORT NONPROFIT ORGANIZATIONS AND ORGANIZATIONS REPRESENTING DISADVANTAGED COMMUNITIES THROUGH ITS THRIVING COMMUNITIES GRANTMAKER INITIATIVE TITLED FLOURISHING IN COMMUNITIES (FIC). THE RECIPIENT, A REGIONAL GRANTMAKER, PROPOSES AN INTERSECTIONAL APPROACH TO PLACE FRONTLINE COMMUNITIES IN POSITIONS OF POWER TO ADVANCE ENVIRONMENTAL JUSTICE AND CLIMATE JUSTICE IN DISADVANTAGED AND HARD -TO-REACH COMMUNITIES AND COMMUNITIES DISPROPORTIONATELY IMPACTED BY CLIMATE CHANGE, POLLUTION, AND OTHER ENVIRONMENTAL STRESSORS IN NEW YORK, NEW JERSEY, PUERTO RICO, AND U.S. VIRGIN ISLANDS. SPECIFICALLY, FORDHAM UNIVERSITY INTENDS TO AWARD AND MANAGE COMPETITIVE AND NONCOMPETITIVE SUBGRANTS THROUGH ITS FLOURISHING IN COMMUNITIES FUNDING PROGRAM. IN ADDITION, THE RECIPIENT WILL OVERSEE PROGRAMMATIC TRACKING, DISTRIBUTE FUNDS AND PROVIDE WRAP-AROUND SUPPORT TO  ENSURE THE SUCCESS OF THE SUBGRANTEES. THIS GRANTMAKER FUNDING PROGRAM WILL REDUCE BARRIERS THE FEDERAL GRANT PROCESS PLACES ON SMALL, RESOURCE-CONSTRAINED COMMUNITY-BASED NONPROFITS SUPPORTING THE UNDERSERVED COMMUNITIES.

